,word,lemma
0,last,last
1,night,night
2,I,I
3,two,two
4,chicken,chicken
5,sausages,sausag
6,fontina,fontina
7,garlic,garlic
8,spinach,spinach
9,yum,yum
10,small,small
11,salad,salad
12,glipizid,glipizid
13,ano,ano
14,hour,hour
15,later,later
16,2,2
17,klondike,klondik
18,5,5
19,carb,carb
20,icecream,icecream
21,ba,ba
22,going,go
23,take,take
24,glucophage,glucophag
25,midnightish,midnightish
26,fell,fell
27,asleep,asleep
28,blood,blood
29,dinner,dinner
30,84,84
31,lunch,lunch
32,ws,ws
33,68,68
34,afraid,afraid
35,dont,dont
36,want,want
37,raise,rais
38,kno,kno
39,wif,wif
40,raising,rais
41,know,know
42,regulating,regul
43,estrogen,estrogen
44,yet,yet
45,one,one
46,month,month
47,since,sinc
48,period,period
49,weepy,weepi
50,lately,late
51,could,could
52,due,due
53,quien,quien
54,sabes,sabe
55,que,que
56,breakfast,breakfast
57,try,tri
58,go,go
59,back,back
60,sleep,sleep
61,right,right
62,feel,feel
63,better,better
64,morning,morn
65,plus,plu
66,light,light
67,throat,throat
68,hurts,hurt
69,bit,bit
