,word,lemma
0,So,So
1,much,much
2,happy,happi
3,ending,end
4,Let,let
5,talk,talk
6,It,It
7,like,like
8,dead,dead
9,Was,wa
10,something,someth
11,I,I
12,You,you
13,said,said
14,Don,don
15,leave,leav
16,hanging,hang
17,In,In
18,city,citi
19,Held,held
20,high,high
21,On,On
22,breakable,breakabl
23,thread,thread
24,things,thing
25,thought,thought
26,knew,knew
27,And,and
28,could,could
29,everything,everyth
30,wanted,want
31,We,We
32,meant,meant
33,supposed,suppos
34,lost,lost
35,memories,memori
36,close,close
37,fade,fade
38,away,away
39,All,all
40,time,time
41,pretending,pretend
42,got,got
43,dumb,dumb
44,friends,friend
45,know,know
46,say,say
47,They,they
48,tell,tell
49,difficult,difficult
50,But,but
51,Do,Do
52,even,even
53,hide,hide
54,shit,shit
55,nice,nice
56,Thanks,thank
57,acting,act
58,cared,care
59,making,make
60,feel,feel
61,one,one
62,watching,watch
63,fall,fall
64,letting,let
65,done,done
