,word,lemma
0,Eric,eric
1,I,I
2,planned,plan
3,playing,play
4,street,street
5,hockey,hockey
6,bunch,bunch
7,people,peopl
8,played,play
9,couple,coupl
10,weeks,week
11,ago,ago
12,Some,some
13,still,still
14,learning,learn
15,skate,skate
16,none,none
17,months,month
18,Needless,needless
19,say,say
20,games,game
21,fun,fun
22,low,low
23,competition,competit
24,Today,today
25,could,could
26,make,make
27,Knowing,know
28,lots,lot
29,play,play
30,Elbel,elbel
31,field,field
32,headed,head
33,About,about
34,8,8
35,guys,guy
36,9,9
37,year,year
38,old,old
39,boy,boy
40,trying,tri
41,keep,keep
42,Seeing,see
43,group,group
44,knew,knew
45,good,good
46,Turns,turn
47,better,better
48,two,two
49,us,us
50,held,held
51,After,after
52,hour,hour
53,half,half
54,showed,show
55,Slowly,slowli
56,started,start
57,sub,sub
58,noticed,notic
59,outclassed,outclass
60,thought,thought
61,amateurs,amateur
62,cocky,cocki
63,attitude,attitud
64,When,when
65,finally,final
66,left,left
67,told,told
68,found,found
69,UMich,umich
70,team,team
71,Man,man
72,No,No
73,wonder,wonder
