,word,stem
0,Dialing,dial
1,time,time
2,machine,machin
3,back,back
4,month,month
5,ago,ago
6,So,So
7,holiday,holiday
8,parties,parti
9,last,last
10,All,all
11,three,three
12,right,right
13,row,row
14,year,year
15,Thursday,thursday
16,organization,organ
17,wide,wide
18,party,parti
19,EMP,emp
20,Friday,friday
21,team,team
22,lodge,lodg
23,Snoqualmie,snoqualmi
24,Pass,pass
25,Saturday,saturday
26,Kat,kat
27,little,littl
28,restaurant,restaur
29,Puyallup,puyallup
30,started,start
31,slowly,slowli
32,I,I
33,supposed,suppos
34,meet,meet
35,younger,younger
36,members,member
37,around,around
38,7,7
39,30,30
40,PM,PM
41,eventhough,eventhough
42,got,got
43,45,45
44,still,still
45,early,earli
46,Eventually,eventu
47,everyone,everyon
48,showed,show
49,picked,pick
50,The,the
51,food,food
52,good,good
53,two,two
54,drink,drink
55,tickets,ticket
56,long,long
57,Being,be
58,ingenious,ingeni
59,people,peopl
60,us,us
61,Microsoft,microsoft
62,figured,figur
63,could,could
64,simply,simpli
65,exit,exit
66,building,build
67,come,come
68,show,show
69,ID,ID
70,get,get
71,Of,Of
72,course,cours
73,used,use
74,non,non
75,Microsoftie,microsofti
76,purpose,purpos
77,Afterward,afterward
78,go,go
79,bar,bar
80,parted,part
81,ways,way
82,bit,bit
83,reconvene,reconven
84,15,15
85,minutes,minut
86,later,later
87,one,one
88,girls,girl
89,We,We
90,drunk,drunk
91,antsy,antsi
92,away,away
93,formal,formal
94,left,left
95,Four,four
96,went,went
97,friends,friend
98,place,place
99,continued,continu
100,drinking,drink
101,watched,watch
102,TV,TV
103,ended,end
104,fitting,fit
105,five,five
106,car,car
107,dropped,drop
108,called,call
109,night,night
110,next,next
111,day,day
112,start,start
113,10,10
114,AM,AM
115,since,sinc
116,knew,knew
117,rush,rush
118,end,end
119,getting,get
120,12,12
121,drive,drive
122,interesting,interest
123,least,least
124,fact,fact
125,first,first
126,snow,snow
127,ever,ever
128,seen,seen
129,Washington,washington
130,farther,farther
131,mountain,mountain
132,shocking,shock
133,know,know
134,By,By
135,hit,hit
136,traffic,traffic
137,MPH,mph
138,actually,actual
139,passed,pass
140,someone,someon
141,surprising,surpris
142,RWD,rwd
143,Bimmer,bimmer
144,bald,bald
145,tires,tire
146,Anyway,anyway
147,pretty,pretti
148,laid,laid
149,A,A
150,highlights,highlight
151,included,includ
152,running,run
153,white,white
154,elephant,eleph
155,gift,gift
156,exchange,exchang
157,including,includ
158,box,box
159,old,old
160,Atari,atari
161,games,game
162,Nascar,nascar
163,coffee,coffe
164,table,tabl
165,book,book
166,bike,bike
167,axle,axl
168,playing,play
169,DDR,ddr
170,snowball,snowbal
171,fight,fight
172,hot,hot
173,tub,tub
174,airport,airport
175,remember,rememb
176,rest,rest
177,evening,even
178,final,final
179,crappy,crappi
180,town,town
181,far,far
182,south,south
183,Seattle,seattl
184,This,thi
185,coworkers,cowork
186,average,averag
187,age,age
188,35,35
189,It,It
190,slightly,slightli
191,odd,odd
192,socializing,social
193,luckily,luckili
194,friendliest,friendliest
195,bunch,bunch
196,horrible,horribl
197,drinks,drink
198,crap,crap
199,brought,brought
200,gag,gag
201,point,point
202,yet,yet
203,gifts,gift
204,fondue,fondu
205,set,set
206,nice,nice
207,martini,martini
208,glasses,glass
209,clock,clock
210,Pottery,potteri
211,Barn,barn
212,For,for
213,dessert,dessert
214,ordered,order
215,decaf,decaf
216,Since,sinc
217,awake,awak
218,5,5
219,hours,hour
220,sleep,sleep
221,believe,believ
222,overall,overal
223,typical,typic
224,work,work
