,word,lemma
0,urlLink,urllink
1,Inspirations,inspir
2,Lord,lord
3,Ganeshjee,ganeshje
4,Ganesh,ganesh
5,BIG,big
6,HEAD,head
7,inspires,inspir
8,us,us
9,Think,think
10,Big,big
11,Profitably,profit
12,EARS,ear
13,prompt,prompt
14,listen,listen
15,patiently,patient
16,new,new
17,ideas,idea
18,suggestions,suggest
19,NARROW,narrow
20,EYES,eye
21,point,point
22,deep,deep
23,concentration,concentr
24,needed,need
25,finish,finish
26,tasks,task
27,hand,hand
28,well,well
29,quickly,quickli
30,LONG,long
31,NOSE,nose
32,tells,tell
33,poke,poke
34,around,around
35,inquisitely,inquisit
36,learn,learn
37,SMALL,small
38,MOUTH,mouth
39,reminds,remind
40,speak,speak
41,less,less
