,word,stem
0,The,the
1,things,thing
2,boy,boy
3,internet,internet
4,access,access
5,As,As
6,know,know
7,I,I
8,back,back
9,parents,parent
10,house,hous
11,two,two
12,weeks,week
13,summer,summer
14,During,dure
15,time,time
16,home,home
17,net,net
18,dial,dial
19,This,thi
20,would,would
21,bearable,bearabl
22,could,could
23,actually,actual
24,make,make
25,connection,connect
26,umich,umich
27,account,account
28,die,die
29,within,within
30,20,20
31,minutes,minut
32,usually,usual
33,1,1
34,minute,minut
35,called,call
36,Ameritech,ameritech
37,said,said
38,problem,problem
39,line,line
40,internal,intern
41,wiring,wire
42,If,If
43,case,case
44,charge,charg
45,us,us
46,come,come
47,look,look
48,He,He
49,suggested,suggest
50,connect,connect
51,modem,modem
52,directly,directli
53,interface,interfac
54,outside,outsid
55,Problem,problem
56,computer,comput
57,basement,basement
58,Luckily,luckili
59,sometimes,sometim
60,smart,smart
61,found,found
62,phone,phone
63,cord,cord
64,long,long
65,enough,enough
66,run,run
67,external,extern
68,bathroom,bathroom
69,window,window
70,laundry,laundri
71,chute,chute
72,Unluckily,unluckili
73,behind,behind
74,urlLink,urllink
75,rose,rose
76,sharon,sharon
77,bush,bush
78,Hibiscus,hibiscu
79,syriacus,syriacu
80,Guess,guess
81,likes,like
82,hang,hang
83,around,around
84,bushes,bush
85,Wasps,wasp
86,got,got
87,stung,stung
88,four,four
89,times,time
90,including,includ
91,twice,twice
92,face,face
93,All,all
