,word,lemma
0,urlLink,urllink
1,About,about
2,StoryCorps,storycorp
3,national,nation
4,project,project
5,instruct,instruct
6,inspire,inspir
7,people,peopl
8,record,record
9,others,other
10,stories,stori
11,sound,sound
12,We,We
13,help,help
14,interview,interview
15,grandmother,grandmoth
16,uncle,uncl
17,lady,ladi
18,worked,work
19,luncheonette,luncheonett
20,block,block
21,long,long
22,rememberanyone,rememberanyon
23,whose,whose
24,story,stori
25,want,want
26,hear,hear
27,preserve,preserv
28,To,To
29,start,start
30,building,build
31,soundproof,soundproof
32,recording,record
33,booths,booth
34,across,across
35,country,countri
36,called,call
37,StoryBooths,storybooth
38,Our,our
39,first,first
40,one,one
41,opens,open
42,Grand,grand
43,Central,central
44,Terminal,termin
45,New,new
46,York,york
47,City,citi
48,October,octob
49,23,23
50,2003,2003
51,You,you
52,use,use
53,broadcast,broadcast
54,quality,qualiti
55,interviews,interview
56,trained,train
57,facilitator,facilit
58,tried,tri
59,make,make
60,experience,experi
61,simple,simpl
62,possible,possibl
63,figure,figur
64,questions,question
65,ask,ask
66,handle,handl
67,technical,technic
68,aspects,aspect
69,At,At
70,end,end
71,hour,hour
72,session,session
73,get,get
74,copy,copi
75,CD,CD
76,And,and
77,thanks,thank
78,generous,gener
79,contributions,contribut
80,supporters,support
81,costs,cost
82,10,10
83,Since,sinc
84,sure,sure
85,lives,live
86,generations,gener
87,come,come
88,also,also
89,add,add
90,Archive,archiv
91,housed,hous
92,American,american
93,Folklife,folklif
94,Center,center
95,Library,librari
96,Congress,congress
97,hope,hope
98,become,becom
99,nothing,noth
100,less,less
101,oral,oral
102,history,histori
103,America,america
104,See,see
105,press,press
106,release,releas
107,Web,web
108,site,site
