,word,lemma
0,Well,well
1,I,I
2,certainly,certainli
3,behind,behind
4,news,news
5,Apparently,appar
6,urlLink,urllink
7,SubEthaEdit,subethaedit
8,V2,V2
9,0,0
10,release,releas
11,couple,coupl
12,days,day
13,ago,ago
14,even,even
15,realize,realiz
16,Also,also
17,looks,look
18,like,like
19,added,ad
20,improvements,improv
21,wanted,want
22,code,code
23,completion,complet
24,line,line
25,numbering,number
26,always,alway
27,new,new
28,window,window
29,size,size
30,setting,set
31,In,In
32,case,case
33,know,know
34,coolest,coolest
35,feature,featur
36,fact,fact
37,allows,allow
38,writers,writer
39,document,document
40,etc,etc
41,collaborate,collabor
42,together,togeth
43,using,use
44,rendezvous,rendezv
45,much,much
46,stoked,stoke
47,So,So
48,rush,rush
49,get,get
50,Oh,Oh
51,best,best
52,part,part
53,free,free
