,word,stem
0,urlLink,urllink
1,Turkish,turkish
2,women,women
3,get,get
4,equal,equal
5,rights,right
6,The,the
7,new,new
8,year,year
9,sees,see
10,start,start
11,quiet,quiet
12,revolution,revolut
13,society,societi
14,centuries,centuri
15,legally,legal
16,enshrined,enshrin
17,inequality,inequ
18,sexes,sex
19,brought,brought
20,end,end
21,From,from
22,1,1
23,January,januari
24,men,men
25,longer,longer
26,regarded,regard
27,law,law
28,head,head
29,family,famili
30,These,these
31,latest,latest
32,measures,measur
33,included,includ
34,sweeping,sweep
35,reforms,reform
36,country,countri
37,civil,civil
38,code,code
39,described,describ
40,Turkey,turkey
41,Justice,justic
42,Minister,minist
43,Hikmet,hikmet
44,Sami,sami
45,Turk,turk
46,result,result
47,less,less
48,50,50
49,years,year
50,hard,hard
51,work,work
52,Women,women
53,allowed,allow
54,take,take
55,job,job
56,without,without
57,first,first
58,seeking,seek
59,spouse,spous
60,permission,permiss
61,husbands,husband
62,right,right
63,decide,decid
64,unilaterally,unilater
65,couple,coupl
66,live,live
67,But,but
68,far,far
69,significant,signific
70,element,element
71,legislation,legisl
72,provision,provis
73,married,marri
74,entitled,entitl
75,share,share
76,joint,joint
77,assets,asset
78,event,event
79,divorce,divorc
