,word,stem
0,Heh,heh
1,I,I
2,kidding,kid
3,folks,folk
4,end,end
5,going,go
6,see,see
7,Phish,phish
8,The,the
9,lot,lot
10,crowd,crowd
11,show,show
12,bit,bit
13,melancholy,melancholi
14,definitely,definit
15,caused,caus
16,combination,combin
17,planes,plane
18,roaring,roar
19,directly,directli
20,overhead,overhead
21,every,everi
22,two,two
23,minutes,minut
24,slight,slight
25,amount,amount
26,rain,rain
27,Once,onc
28,everyone,everyon
29,got,got
30,inside,insid
31,mood,mood
32,dramatically,dramat
33,lifted,lift
34,mostly,mostli
35,longer,longer
36,cold,cold
37,wet,wet
38,Here,here
39,setlist,setlist
40,Set,set
41,0,0
42,53,53
43,Come,come
44,On,On
45,Baby,babi
46,Lets,let
47,Go,Go
48,Downtown,downtown
49,Moma,moma
50,Dance,danc
51,Frankenstein,frankenstein
52,Halley,halley
53,Comet,comet
54,Fee,fee
55,Stash,stash
56,II,II
57,1,1
58,12,12
59,Birds,bird
60,Feather,feather
61,Tweezer,tweezer
62,NICU,nicu
63,Scent,scent
64,Mule,mule
65,Fast,fast
66,Enough,enough
67,You,you
68,Piper,piper
69,Character,charact
70,Zer0,zer0
71,Encore,encor
72,09,09
73,Sleeping,sleep
74,Monkey,monkey
75,Reprise,repris
76,Short,short
77,first,first
78,set,set
79,eh,eh
80,reason,reason
81,GLOWSTICKS,glowstick
82,People,peopl
83,throwing,throw
84,hundreds,hundr
85,glow,glow
86,sticks,stick
87,arena,arena
88,cool,cool
89,effect,effect
90,dark,dark
91,smoke,smoke
92,saturated,satur
93,environment,environ
94,stage,stage
95,band,band
96,good,good
97,We,We
98,probably,probabl
99,missed,miss
100,songs,song
101,Most,most
102,people,peopl
103,knew,knew
104,something,someth
105,wrong,wrong
106,intermission,intermiss
107,created,creat
108,cacophony,cacophoni
109,second,second
110,ONLY,onli
111,encore,encor
112,really,realli
113,deserve,deserv
114,Thus,thu
115,bowed,bow
116,ran,ran
117,Dodging,dodg
118,glowsticks,glowstick
119,Again,again
120,Bastard,bastard
121,phans,phan
