,word,lemma
0,urlLink,urllink
1,UFOs,ufo
2,would,would
3,nice,nice
4,evidence,evid
5,lacking,lack
6,UFO,ufo
7,faithful,faith
8,believe,believ
9,visited,visit
10,aliens,alien
11,government,govern
12,covering,cover
13,fact,fact
14,Why,whi
15,try,tri
16,cover,cover
17,alien,alien
18,visitors,visitor
19,something,someth
20,I,I
21,understand,understand
22,How,how
23,leaks,leak
24,like,like
25,sieve,siev
26,could,could
27,possibly,possibl
28,story,stori
29,nearly,nearli
30,half,half
31,century,centuri
32,beyond,beyond
33,comprehension,comprehens
