,word,lemma
0,urlLink,urllink
1,Meet,meet
2,The,the
3,Family,famili
4,Their,their
5,goal,goal
6,invisible,invis
7,world,world
8,organization,organ
9,led,led
10,Christ,christ
11,aspire,aspir
12,They,they
13,explicit,explicit
14,worldwide,worldwid
15,That,that
16,word,word
17,important,import
18,sounds,sound
19,crazy,crazi
20,This,thi
21,conspiracy,conspiraci
22,There,there
23,secret,secret
24,badge,badg
25,anything,anyth
26,It,It
27,much,much
28,looser,looser
29,vast,vast
30,right,right
31,wing,wing
32,works,work
33,associates,associ
34,friends,friend
35,via,via
