,word,lemma
0,urlLink,urllink
1,Picture,pictur
2,photographer,photograph
3,named,name
4,Mike,mike
5,Maginnis,maginni
6,arrested,arrest
7,simply,simpli
8,taking,take
9,pictures,pictur
10,buildings,build
11,area,area
12,Vice,vice
13,President,presid
14,Cheney,cheney
15,residing,resid
16,told,told
17,suspicious,suspici
18,activities,activ
19,made,made
20,threat,threat
21,national,nation
22,security,secur
23,would,would
24,charged,charg
25,terrorist,terrorist
26,USA,usa
27,PATRIOT,patriot
28,act,act
29,A,A
30,Secret,secret
31,Service,servic
32,agent,agent
33,tried,tri
34,make,make
35,admit,admit
36,photographs,photograph
37,analyze,analyz
38,weaknesses,weak
39,entourage,entourag
40,cause,caus
41,terror,terror
42,mayhem,mayhem
43,When,when
44,refused,refus
45,sort,sort
46,called,call
47,raghead,raghead
48,collaborator,collabor
49,dirty,dirti
50,pinko,pinko
51,faggot,faggot
52,via,via
