,word,lemma
0,I,I
1,another,anoth
2,project,project
3,add,add
4,list,list
5,Hopefully,hope
6,finish,finish
7,one,one
8,semester,semest
9,For,for
10,sake,sake
11,argument,argument
12,define,defin
13,lifespan,lifespan
14,operating,oper
15,system,system
16,day,day
17,released,releas
18,public,public
19,either,either
20,purchase,purchas
21,download,download
22,time,time
23,two,two
24,new,new
25,versions,version
26,come,come
27,An,An
28,example,exampl
29,would,would
30,urlLink,urllink
31,OpenBSD,openbsd
32,2,2
33,9,9
34,It,It
35,June,june
36,1st,1st
37,2001,2001
38,Since,sinc
39,3,3
40,1,1
41,second,second
42,version,version
43,past,past
44,came,came
45,May,may
46,19th,19th
47,2002,2002
48,06,06
49,01,01
50,05,05
51,19,19
52,Over,over
53,27,27
54,different,differ
55,patches,patch
56,That,that
57,might,might
58,seem,seem
59,like,like
60,much,much
61,month,month
62,company,compani
63,many,mani
64,servers,server
65,could,could
66,lot,lot
67,patching,patch
68,Likewise,likewis
69,current,current
70,14,14
71,already,alreadi
72,available,avail
73,three,three
74,months,month
75,last,last
76,patch,patch
77,issued,issu
78,Now,now
79,cleared,clear
80,actual,actual
81,Windows,window
82,Update,updat
83,self,self
84,respecting,respect
85,BSD,bsd
86,admin,admin
87,go,go
88,website,websit
89,BSDUpdate,bsdupdat
90,command,command
91,line,line
92,tool,tool
93,check,check
94,state,state
95,verify,verifi
96,needed,need
97,The,the
98,install,instal
99,restart,restart
100,services,servic
101,necessary,necessari
102,also,also
103,put,put
104,automatic,automat
105,mode,mode
106,placed,place
107,cron,cron
108,job,job
109,completely,complet
110,seamless,seamless
111,updating,updat
112,This,thi
113,actually,actual
114,easy,easi
115,consuming,consum
116,Nevertheless,nevertheless
117,damned,damn
118,ever,ever
