,word,stem
0,BACK,back
1,FROM,from
2,NOWHERE,nowher
3,For,for
4,weeks,week
5,wind,wind
6,howling,howl
7,backwards,backward
8,blowing,blow
9,leaf,leaf
10,sound,sound
11,rumble,rumbl
12,inside,insid
13,like,like
14,passing,pass
15,train,train
16,The,the
17,whistle,whistl
18,never,never
19,blows,blow
20,town,town
21,far,far
22,major,major
23,arteries,arteri
24,still,still
25,tracks,track
26,cross,cross
27,back,back
28,forth,forth
29,harder,harder
30,bike,bike
31,And,and
32,home,home
33,I,I
34,keep,keep
35,reminding,remind
36,happy,happi
37,much,much
38,shade,shade
39,lucky,lucki
40,found,found
41,someone,someon
42,live,live
43,faults,fault
44,little,littl
45,lines,line
46,open,open
47,earth,earth
48,crack,crack
49,fill,fill
50,water,water
51,okay,okay
52,without,without
53,forever,forev
54,word,word
55,anyway,anyway
56,Nights,night
57,distant,distant
58,traffic,traffic
59,sounds,sound
60,Waldo,waldo
61,Road,road
62,comforting,comfort
63,waves,wave
64,reaching,reach
65,shore,shore
66,strain,strain
67,hear,hear
68,planes,plane
69,helicopter,helicopt
70,landing,land
71,Broward,broward
72,General,gener
73,searching,search
74,crime,crime
75,It,It
76,small,small
77,life,life
78,space,space
79,smaller,smaller
80,learning,learn
81,share,share
82,easier,easier
83,give,give
84,You,you
85,asleep,asleep
86,resting,rest
87,work,work
88,dreams,dream
89,understand,understand
90,Sometimes,sometim
91,wonder,wonder
92,closer,closer
93,apart,apart
