,word,stem
0,Dizzying,dizzi
1,Dive,dive
2,Red,red
3,Ink,ink
4,Poses,pose
5,Stark,stark
6,Choices,choic
7,Washington,washington
8,It,It
9,flabbergasting,flabbergast
10,saying,say
11,fully,fulli
12,intend,intend
13,extend,extend
14,tax,tax
15,cuts,cut
16,Iraq,iraq
17,Takes,take
18,A,A
19,Toll,toll
20,Rumsfeld,rumsfeld
21,30,30
22,years,year
23,later,later
24,dawned,dawn
25,dead,dead
26,wrong,wrong
27,Battening,batten
28,Down,down
29,Infrastructure,infrastructur
30,criticized,critic
31,taking,take
32,long,long
33,get,get
34,power,power
35,running,run
36,In,In
37,Iowa,iowa
38,Gephardt,gephardt
39,Struggles,struggl
40,guy,guy
41,could,could
42,best,best
43,represent,repres
44,interests,interest
45,Trouble,troubl
46,brewing,brew
47,Radioactive,radioact
48,dust,dust
49,covered,cover
50,plant,plant
51,company,compani
52,started,start
53,monitoring,monitor
54,us,us
55,weapons,weapon
56,work,work
57,shifted,shift
58,U,U
59,S,S
60,Is,Is
61,Speeding,speed
62,Up,Up
63,Plan,plan
64,Creating,creat
65,New,new
66,Iraqi,iraqi
67,Army,armi
68,They,they
69,steal,steal
70,stuff,stuff
71,major,major
72,maneuver,maneuv
73,fighting,fight
74,Hurricane,hurrican
75,Winds,wind
76,Felt,felt
77,Isabel,isabel
78,Hits,hit
79,Coast,coast
80,carrying,carri
81,sustained,sustain
82,maximum,maximum
83,winds,wind
84,100,100
85,mph,mph
86,begun,begun
87,pass,pass
88,Appeals,appeal
89,Court,court
90,Might,might
91,Review,review
92,Postponement,postpon
93,Of,Of
94,Calif,calif
95,Recall,recal
96,asked,ask
97,losing,lose
98,party,parti
99,Davis,davi
100,continued,continu
101,Public,public
102,Says,say
103,87,87
104,Billion,billion
105,Too,too
106,Much,much
107,On,On
108,question,question
109,pay,pay
110,request,request
111,Bush,bush
112,clear,clear
113,choice,choic
114,web,web
115,urlLink,urllink
116,http,http
117,www,www
118,headlinehaikus,headlinehaiku
119,com,com
120,To,To
121,subscribe,subscrib
122,unsubscribe,unsubscrib
123,go,go
124,site,site
