,word,stem
0,urlLink,urllink
1,Microsoft,microsoft
2,takes,take
3,teen,teen
4,site,site
5,MikeRoweSoft,mikerowesoft
6,com,com
7,Rowe,row
8,17,17
9,year,year
10,old,old
11,high,high
12,school,school
13,senior,senior
14,Web,web
15,designer,design
16,Victoria,victoria
17,angered,anger
18,software,softwar
19,giant,giant
20,registering,regist
21,Internet,internet
22,address,address
23,www,www
24,Since,sinc
25,name,name
26,Mike,mike
27,I,I
28,thought,thought
29,would,would
30,funny,funni
31,add,add
32,soft,soft
33,end,end
34,said,said
35,however,howev
36,amused,amus
37,via,via
38,meanwhile,meanwhil
39,MicrosoftKid,microsoftkid
40,worlds,world
41,youngest,youngest
42,Officer,offic
43,User,user
44,Specialist,specialist
45,meets,meet
46,Bill,bill
47,Gates,gate
48,WTF,wtf
