,word,lemma
0,urlLink,urllink
1,Welcome,welcom
2,Brainwashington,brainwashington
3,D,D
4,C,C
5,A,A
6,friend,friend
7,mine,mine
8,coined,coin
9,term,term
10,watching,watch
11,media,media
12,coverage,coverag
13,wake,wake
14,9,9
15,11,11
16,terror,terror
17,attacks,attack
18,New,new
19,York,york
20,Washington,washington
21,joke,joke
22,first,first
23,nearly,nearli
24,2,2
25,years,year
26,investigating,investig
27,writing,write
28,case,case
29,since,sinc
30,Sep,sep
31,12th,12th
32,I,I
33,admit,admit
34,quite,quit
35,serious,seriou
36,think,think
37,become,becom
38,witnesses,wit
39,victims,victim
40,biggest,biggest
41,brainwashing,brainwash
42,operation,oper
43,history,histori
44,via,via
