,word,lemma
0,urlLink,urllink
1,The,the
2,Hollow,hollow
3,Earth,earth
4,There,there
5,really,realli
6,North,north
7,South,south
8,Pole,pole
9,wide,wide
10,openings,open
11,hollow,hollow
12,interior,interior
13,Flying,fli
14,saucers,saucer
15,come,come
16,polar,polar
17,large,larg
18,population,popul
19,inhabiting,inhabit
20,inner,inner
21,concave,concav
22,surface,surfac
23,crust,crust
24,composing,compos
25,civilization,civil
26,far,far
27,advance,advanc
28,one,one
29,many,mani
30,achievements,achiev
31,existence,exist
32,opening,open
33,land,land
34,beyond,beyond
35,Poles,pole
36,probably,probabl
37,top,top
38,international,intern
39,secret,secret
