,word,lemma
0,How,how
1,Steve,steve
2,jackson,jackson
3,maker,maker
4,Illuminati,illuminati
5,game,game
6,series,seri
7,able,abl
8,predict,predict
9,startling,startl
10,degree,degre
11,accuracy,accuraci
12,events,event
13,9,9
14,11,11
15,urlLink,urllink
16,These,these
17,playing,play
18,cards,card
19,produced,produc
20,1995,1995
21,another,anoth
22,example,exampl
23,anecdotal,anecdot
24,smoking,smoke
25,gun,gun
26,add,add
27,top,top
28,hardcore,hardcor
29,evidence,evid
30,prior,prior
31,knowledge,knowledg
32,via,via
