,word,stem
0,So,So
1,I,I
2,get,get
3,8,8
4,AM,AM
5,Ann,ann
6,Arbor,arbor
7,first,first
8,time,time
9,almost,almost
10,2,2
11,months,month
12,This,thi
13,due,due
14,major,major
15,server,server
16,upgrade,upgrad
17,important,import
18,software,softwar
19,package,packag
20,work,work
21,gotta,gotta
22,NT,NT
23,Service,servic
24,Pack,pack
25,6a,6a
26,install,instal
27,JVM,jvm
28,EJB,ejb
29,Since,sinc
30,usually,usual
31,wake,wake
32,around,around
33,11,11
34,breakfast,breakfast
35,lunch,lunch
36,issue,issu
37,Today,today
38,decide,decid
39,eat,eat
40,remaining,remain
41,packets,packet
42,Quaker,quaker
43,Instant,instant
44,Oatmeal,oatmeal
45,Open,open
46,find,find
47,Larvae,larva
48,The,the
49,completely,complet
50,infested,infest
51,sort,sort
52,insect,insect
53,Jamie,jami
54,puked,puke
55,decided,decid
56,hungry,hungri
57,anymore,anymor
