,word,stem
0,AND,and
1,klondike,klondik
2,fudggickle,fudggickl
3,less,less
4,hour,hour
5,ago,ago
6,3,3
7,carbs,carb
8,total,total
9,im,im
10,feeling,feel
11,kinda,kinda
12,fat,fat
13,tho,tho
14,need,need
15,gear,gear
16,atkins,atkin
17,induction,induct
18,drop,drop
19,weight,weight
20,going,go
21,test,test
22,micromanage,micromanag
23,one,one
24,month,month
25,menu,menu
26,I,I
27,begin,begin
28,easy,easi
29,sailin,sailin
30,good,good
31,things,thing
32,tiny,tini
33,lamb,lamb
34,roasts,roast
35,saute,saut
36,olive,oliv
37,oil,oil
38,fresh,fresh
39,garlic,garlic
40,flap,flap
41,meat,meat
42,marinated,marin
43,soy,soy
44,flame,flame
45,grilled,grill
46,lo,lo
47,carb,carb
48,bars,bar
49,ben,ben
50,j,j
51,sugar,sugar
52,added,ad
53,strawberry,strawberri
54,pork,pork
55,tacos,taco
56,soft,soft
57,la,la
58,tortilla,tortilla
59,factory,factori
60,wheat,wheat
61,tillas,tilla
62,cukes,cuke
63,koolaid,koolaid
