,word,stem
0,urlLink,urllink
1,Insider,insid
2,Spills,spill
3,Dirty,dirti
4,Secret,secret
5,Iraq,iraq
6,War,war
7,We,We
8,planning,plan
9,set,set
10,MacArthur,macarthur
11,like,like
12,government,govern
13,ex,ex
14,official,offici
15,said,said
16,enthusiastically,enthusiast
17,referring,refer
18,US,US
19,occupation,occup
20,regime,regim
21,established,establish
22,Japan,japan
23,end,end
24,World,world
25,II,II
26,If,If
27,nobody,nobodi
28,use,use
29,oil,oil
30,weapon,weapon
31,So,So
32,Do,Do
33,clone,clone
