,word,stem
0,urlLink,urllink
1,R,R
2,U,U
3,Sirius,siriu
4,unplugged,unplug
5,Were,were
6,talking,talk
7,We,We
8,vast,vast
9,information,inform
10,matrix,matrix
11,sort,sort
12,form,form
13,temporary,temporari
14,autonomous,autonom
15,zones,zone
16,mental,mental
17,activities,activ
18,I,I
19,dont,dont
20,see,see
21,going,go
22,extend,extend
23,beyond,beyond
24,get,get
25,people,peopl
26,protest,protest
27,whatever,whatev
28,certain,certain
29,amount,amount
30,effect,effect
31,But,but
32,terms,term
33,livingry,livingri
34,space,space
35,together,togeth
36,changing,chang
37,way,way
38,live,live
39,consume,consum
40,energy,energi
41,Im,Im
42,saying,say
43,cant,cant
44,happen,happen
45,getting,get
46,right,right
47,Via,via
48,Klint,klint
49,Finley,finley
50,Technoccult,technoccult
