,word,lemma
0,The,the
1,best,best
2,part,part
3,urlLink,urllink
4,article,articl
5,cloning,clone
6,Tazmanian,tazmanian
7,tiger,tiger
8,A,A
9,far,far
10,emotional,emot
11,debate,debat
12,rages,rage
13,plan,plan
14,reincarnate,reincarn
15,Archer,archer
16,crossed,cross
17,angry,angri
18,picket,picket
19,lines,line
20,museum,museum
21,work,work
22,denounced,denounc
23,religious,religi
24,groups,group
25,accuse,accus
26,scientists,scientist
27,playing,play
28,God,god
29,My,My
30,response,respons
31,people,peopl
32,played,play
33,exterminated,extermin
34,animal,anim
35,first,first
36,place,place
37,said,said
