,word,lemma
0,It,It
1,possessions,possess
2,actions,action
3,determine,determin
4,decisions,decis
5,make,make
6,us,us
7,And,and
8,reality,realiti
9,divine,divin
10,power,power
11,life,life
12,given,given
13,defined,defin
14,destiny,destini
15,marked,mark
16,transience,transienc
17,Don,don
18,Isidro,isidro
19,Wise,wise
20,elder,elder
21,Kekchi,kekchi
22,Maya,maya
23,When,when
24,wise,wise
25,one,one
26,speaks,speak
27,convince,convinc
28,incredulous,incredul
29,They,they
30,guide,guid
31,awaken,awaken
32,consciousness,conscious
33,follow,follow
34,path,path
35,towards,toward
36,Their,their
37,words,word
38,intellectual,intellectu
39,debate,debat
40,nourishment,nourish
41,spirit,spirit
42,In,In
43,actuality,actual
44,spirituality,spiritu
45,prophetic,prophet
46,times,time
47,limited,limit
48,contemplation,contempl
49,meditation,medit
50,Today,today
51,synonymous,synonym
52,action,action
53,every,everi
54,act,act
55,harmony,harmoni
56,Mother,mother
57,Nature,natur
58,importantly,importantli
59,within,within
60,relation,relat
61,way,way
62,live,live
63,Pascual,pascual
64,Mam,mam
