,word,stem
0,urlLink,urllink
1,Anarchists,anarchist
2,fine,fine
3,art,art
4,torture,tortur
5,Bauhaus,bauhau
6,artists,artist
7,Kandinsky,kandinski
8,Klee,klee
9,Itten,itten
10,well,well
11,surrealist,surrealist
12,film,film
13,maker,maker
14,Luis,lui
15,Bunuel,bunuel
16,friend,friend
17,Salvador,salvador
18,Dali,dali
19,said,said
20,inspiration,inspir
21,behind,behind
22,series,seri
23,secret,secret
24,cells,cell
25,centres,centr
26,built,built
27,Barcelona,barcelona
28,elsewhere,elsewher
29,The,the
30,avant,avant
31,garde,gard
32,forms,form
33,moment,moment
34,surrealism,surreal
35,geometric,geometr
36,abstraction,abstract
37,thus,thu
38,used,use
39,aim,aim
40,committing,commit
41,psychological,psycholog
42,creators,creator
43,revolutionary,revolutionari
44,liberating,liber
45,artistic,artist
46,languages,languag
47,could,could
48,never,never
49,imagined,imagin
50,would,would
51,intrinsically,intrins
52,linked,link
53,repression,repress
