,word,lemma
0,I,I
1,new,new
2,urlLink,urllink
3,digital,digit
4,camera,camera
5,gotten,gotten
6,many,mani
7,chances,chanc
8,use,use
9,put,put
10,full,full
11,effect,effect
12,capture,captur
13,typical,typic
14,night,night
15,Check,check
16,rest,rest
17,galleries,galleri
18,Hopefully,hope
19,quickly,quickli
20,fill,fill
21,tenth,tenth
22,final,final
23,semester,semest
24,Last,last
25,week,week
26,spring,spring
27,break,break
28,mostly,mostli
29,spent,spent
30,work,work
31,For,for
32,dragged,drag
33,Daily,daili
34,quick,quick
35,run,run
36,important,import
37,areas,area
38,The,the
39,really,realli
40,big,big
41,black,black
42,server,server
43,gallery,galleri
44,old,old
45,database,databas
46,replaced,replac
47,last,last
48,weekend,weekend
49,Other,other
50,hung,hung
51,Leah,leah
52,much,much
53,possible,possibl
54,We,We
55,went,went
56,State,state
57,would,would
58,prime,prime
59,candidate,candid
60,picture,pictur
61,taking,take
62,met,met
63,90,90
64,people,peopl
65,yet,yet
66,It,It
67,better,better
68,guy,guy
69,always,alway
