,word,lemma
0,urlLink,urllink
1,Where,where
2,stars,star
3,purr,purr
4,MOSCOW,moscow
5,S,S
6,CAT,cat
7,THEATER,theater
8,By,By
9,Fred,fred
10,Weir,weir
11,Yasha,yasha
12,Ryzhak,ryzhak
13,Uncle,uncl
14,Yura,yura
15,famous,famou
16,among,among
17,Russian,russian
18,children,children
19,man,man
20,120,120
21,amazing,amaz
22,cats,cat
23,ever,ever
24,They,they
25,jump,jump
26,hoops,hoop
27,walk,walk
28,tightropes,tightrop
29,dance,danc
30,music,music
31,balance,balanc
32,balls,ball
33,noses,nose
34,easily,easili
35,find,find
36,way,way
37,complicated,complic
38,mazes,maze
39,The,the
40,world,world
41,cat,cat
42,theater,theater
43,located,locat
44,small,small
45,ordinary,ordinari
46,looking,look
47,building,build
48,downtown,downtown
49,Moscow,moscow
50,Started,start
51,25,25
52,years,year
53,ago,ago
54,former,former
55,circus,circu
56,clown,clown
57,Yuri,yuri
58,Kuklachev,kuklachev
59,grown,grown
60,one,one
61,popular,popular
62,weekend,weekend
63,outings,outing
64,kids,kid
