,word,lemma
0,As,As
1,much,much
2,I,I
3,hate,hate
4,using,use
5,page,page
6,place,place
7,rant,rant
8,sometimes,sometim
9,done,done
10,The,the
11,first,first
12,assignment,assign
13,senior,senior
14,design,design
15,project,project
16,due,due
17,Wednesday,wednesday
18,Basically,basic
19,presentation,present
20,explains,explain
21,requirements,requir
22,In,In
23,order,order
24,need,need
25,good,good
26,idea,idea
27,Since,sinc
28,pretty,pretti
29,open,open
30,ended,end
31,required,requir
32,meeting,meet
33,client,client
34,case,case
35,biomedical,biomed
36,engineering,engin
37,professor,professor
38,Professors,professor
39,busy,busi
40,people,peopl
41,thus,thu
42,could,could
43,meet,meet
44,us,us
45,today,today
46,He,He
47,found,found
48,opening,open
49,schedule,schedul
50,emailed,email
51,11,11
52,15,15
53,AM,AM
54,saying,say
55,free,free
56,noon,noon
57,2,2
58,PM,PM
59,None,none
60,group,group
61,members,member
62,make,make
63,understandable,understand
64,given,given
65,short,short
66,notice,notic
67,Thus,thu
68,still,still
69,extremely,extrem
70,sick,sick
71,Luckily,luckili
72,able,abl
73,partially,partial
74,coherent,coher
75,spray,spray
76,snot,snot
77,office,offic
78,walls,wall
79,poor,poor
80,car,car
81,less,less
82,took,took
83,bus,bu
84,north,north
85,campus,campu
86,back,back
87,central,central
88,There,there
89,one,one
90,kid,kid
91,standing,stand
92,front,front
93,seat,seat
94,next,next
95,trying,tri
96,get,get
97,let,let
98,started,start
99,stand,stand
100,When,when
101,got,got
102,guy,guy
103,slid,slid
104,directly,directli
105,Without,without
106,even,even
107,looking,look
108,stood,stood
109,guys,guy
110,elbow,elbow
111,Crack,crack
112,right,right
113,top,top
114,head,head
115,Now,now
116,leg,leg
117,hurts,hurt
