,word,stem
0,urlLink,urllink
1,Conflicting,conflict
2,relations,relat
3,These,these
4,constantly,constantli
5,developing,develop
6,conflict,conflict
7,worst,worst
8,compatibility,compat
9,partners,partner
10,among,among
11,However,howev
12,seem,seem
13,obvious,obviou
14,especially,especi
15,earlier,earlier
16,stages,stage
17,development,develop
18,appear,appear
19,rather,rather
20,attractive,attract
21,interesting,interest
22,impressive,impress
23,abilities,abil
24,Both,both
25,usually,usual
26,convinced,convinc
27,coexist,coexist
28,collaborate,collabor
29,quite,quit
30,peacefully,peac
31,soon,soon
32,becomes,becom
33,apparent,appar
34,something,someth
35,always,alway
36,going,go
37,wrong,wrong
38,making,make
39,relationship,relationship
40,problematic,problemat
41,may,may
42,mistakenly,mistakenli
43,think,think
44,cause,caus
45,problems,problem
46,minor,minor
47,easily,easili
48,fixed,fix
49,need,need
50,show,show
51,little,littl
52,bit,bit
53,effort,effort
54,understanding,understand
55,partner,partner
56,Unfortunately,unfortun
57,attempts,attempt
58,continue,continu
59,pushing,push
60,provoke,provok
61,open,open
62,When,when
63,starts,start
64,hit,hit
65,arguments,argument
66,exactly,exactli
67,direction,direct
68,maximum,maximum
69,pain,pain
70,In,In
71,return,return
72,counterattack,counterattack
73,even,even
74,aggressively,aggress
75,With,with
76,every,everi
77,become,becom
78,worse,wors
79,Although,although
80,confidence,confid
81,unconfident,unconfid
82,unable,unabl
83,protect,protect
84,take,take
85,care,care
86,weak,weak
87,points,point
88,This,thi
89,regularly,regularli
90,brings,bring
91,disagreement,disagr
92,disappointment,disappoint
93,several,sever
94,fruitless,fruitless
95,establish,establish
96,stable,stabl
97,give,give
98,break,break
99,feel,feel
100,saved,save
101,released,releas
102,ISTj,istj
103,ENFp,enfp
