,word,lemma
0,Feminism,femin
1,like,like
2,ideology,ideolog
3,It,It
4,shifts,shift
5,morphs,morph
6,time,time
7,different,differ
8,people,peopl
9,interpret,interpret
10,plethora,plethora
11,ways,way
12,For,for
13,feminism,femin
14,mother,mother
15,milk,milk
16,liquid,liquid
17,runs,run
18,veins,vein
19,becomes,becom
20,one,one
21,life,life
22,blood,blood
23,I,I
24,unable,unabl
25,separate,separ
26,affiliation,affili
27,rest,rest
28,part,part
29,DNA,dna
30,strong,strong
31,woman,woman
32,every,everi
33,forget,forget
34,strength,strength
35,fortitude,fortitud
36,neglect,neglect
37,conquer,conquer
38,world,world
39,individual,individu
40,revival,reviv
41,political,polit
42,alignment,align
43,In,In
44,last,last
45,weeks,week
46,struggled,struggl
47,means,mean
48,Christian,christian
49,feminist,feminist
50,weight,weight
51,self,self
52,worth,worth
53,issues,issu
54,sexual,sexual
55,harrassment,harrass
56,workplace,workplac
57,Yesterday,yesterday
58,realized,realiz
59,living,live
60,vacuum,vacuum
61,head,head
62,buried,buri
63,sand,sand
64,letting,let
65,events,event
66,opportunities,opportun
67,pass,pass
68,without,without
69,second,second
70,glance,glanc
71,Ani,ani
72,DiFranco,difranco
73,sings,sing
74,us,us
75,poems,poem
76,90,90
77,metaphor,metaphor
78,leanness,lean
79,meaning,mean
80,approaching,approach
81,hyper,hyper
82,distillation,distil
83,upon,upon
84,moonshine,moonshin
85,Once,onc
86,pure,pure
87,rid,rid
88,societal,societ
89,impurity,impur
90,want,want
91,reclaim,reclaim
92,fierceness,fierc
93,independence,independ
94,mind,mind
95,recover,recov
96,terror,terror
97,experienced,experienc
98,morning,morn
99,yesterday,yesterday
100,No,No
101,longer,longer
102,claustrophobic,claustrophob
103,held,held
104,back,back
105,fear,fear
106,making,make
107,mistakes,mistak
108,disappointing,disappoint
109,eat,eat
110,sleep,sleep
111,drink,drink
112,fuck,fuck
113,breathe,breath
114,pores,pore
115,This,thi
116,may,may
117,make,make
118,sense,sens
119,individuals,individu
120,cyberspace,cyberspac
121,know,know
122,nothing,noth
123,words,word
124,write,write
125,seem,seem
126,jumble,jumbl
127,hodge,hodg
128,podge,podg
129,vernacular,vernacular
130,guaranteed,guarante
131,confuse,confus
132,cause,caus
133,heart,heart
134,twist,twist
135,turn,turn
136,none,none
137,things,thing
138,statement,statement
139,manifesto,manifesto
140,believes,believ
141,lives,live
142,concept,concept
143,free,free
144,men,men
145,women,women
146,white,white
147,anglophile,anglophil
148,heterosexual,heterosexu
149,loving,love
150,socially,social
151,liberal,liber
152,fiscally,fiscal
153,responsible,respons
154,pro,pro
155,choice,choic
156,veggie,veggi
157,tree,tree
158,hugger,hugger
159,rockin,rockin
160,mama,mama
161,intellectual,intellectu
162,believer,believ
163,fae,fae
164,feel,feel
165,less,less
166,expect,expect
167,equality,equal
168,respect,respect
169,love,love
170,friendship,friendship
171,lust,lust
172,decency,decenc
173,After,after
174,would,would
175,poem,poem
