,word,stem
0,urlLink,urllink
1,BBCThinker,bbcthinker
2,Quiz,quiz
3,I,I
4,mix,mix
5,two,two
6,Existential,existenti
7,thinkers,thinker
8,Like,like
9,spend,spend
10,time,time
11,thinking,think
12,philosophical,philosoph
13,issues,issu
14,What,what
15,meaning,mean
16,life,life
17,Try,tri
18,see,see
19,beyond,beyond
20,understand,understand
21,deeper,deeper
22,meanings,mean
23,consider,consid
24,moral,moral
25,ethical,ethic
26,implications,implic
27,problems,problem
28,well,well
29,practical,practic
30,solutions,solut
31,existential,existenti
32,Leonardo,leonardo
33,questioned,question
34,man,man
35,role,role
36,universe,univers
37,Many,mani
38,paintings,paint
39,explored,explor
40,relationship,relationship
41,God,god
42,Other,other
43,Thinkers,thinker
44,include,includ
45,The,the
46,Buddha,buddha
47,Gandhi,gandhi
48,Plato,plato
49,Socrates,socrat
50,Martin,martin
51,Luther,luther
52,King,king
53,Careers,career
54,suit,suit
55,Philosopher,philosoph
56,Religious,religi
57,leader,leader
58,Head,head
59,state,state
60,Artist,artist
61,Writer,writer
62,Intrapersonal,intraperson
63,Spend,spend
64,lot,lot
65,trying,tri
66,Reflect,reflect
67,thoughts,thought
68,moods,mood
69,work,work
70,improve,improv
71,You,you
72,behaviour,behaviour
73,affects,affect
74,relationships,relationship
75,others,other
76,intrapersonal,intraperson
77,worked,work
78,hard,hard
79,aspects,aspect
80,Sigmund,sigmund
81,Freud,freud
82,Grahame,graham
83,Greene,green
84,Psychologist,psychologist
85,Teacher,teacher
86,Pilot,pilot
87,Child,child
88,care,care
89,worker,worker
90,Explorer,explor
91,Drama,drama
92,therapist,therapist
