,word,stem
0,urlLink,urllink
1,Bush,bush
2,Cartel,cartel
3,Talks,talk
4,Steps,step
5,Potentially,potenti
6,Cancel,cancel
7,Postpone,postpon
8,Presidential,presidenti
9,Election,elect
10,This,thi
11,For,for
12,Real,real
13,Folks,folk
14,When,when
15,cancel,cancel
16,election,elect
17,need,need
18,steal,steal
19,preventing,prevent
20,legal,legal
21,voters,voter
22,casting,cast
23,ballots,ballot
24,The,the
25,always,alway
26,escalated,escal
27,boldness,bold
28,faced,face
29,losses,loss
30,Now,now
31,prevent,prevent
32,thousand,thousand
33,people,peopl
34,voting,vote
35,Florida,florida
36,may,may
37,entire,entir
38,country,countri
39,via,via
