,word,stem
0,If,If
1,visitors,visitor
2,urlLink,urllink
3,Kempa,kempa
4,com,com
5,made,made
6,list,list
7,best,best
8,albums,album
9,time,time
10,concensus,concensu
11,top,top
12,spots,spot
13,would,would
14,Radiohead,radiohead
15,OK,OK
16,Computer,comput
17,9,9
18,votes,vote
19,Weezer,weezer
20,Pinkerton,pinkerton
21,7,7
22,Beach,beach
23,Boys,boy
24,Pet,pet
25,Sounds,sound
26,4,4
27,Minutemen,minutemen
28,Double,doubl
29,Nickels,nickel
30,On,On
31,The,the
32,Dime,dime
33,3,3
34,Pavement,pavement
35,Slanted,slant
36,Enchanted,enchant
37,Beatles,beatl
38,Abbey,abbey
39,Road,road
40,Sloan,sloan
41,Twice,twice
42,Removed,remov
43,Sadly,sadli
44,I,I
45,two,two
46,fix,fix
47,soon,soon
