,word,lemma
0,Induction,induct
1,Monday,monday
2,building,build
3,right,right
4,opposite,opposit
5,urlLink,urllink
6,gherkin,gherkin
7,If,If
8,I,I
9,known,known
10,would,would
11,taken,taken
12,camera,camera
13,bit,bit
14,time,time
15,kill,kill
16,getting,get
17,train,train
18,went,went
19,wander,wander
20,around,around
21,city,citi
22,So,So
23,Cambridge,cambridg
24,office,offic
25,3,3
26,days,day
27,The,the
28,job,job
29,good,good
30,people,peopl
31,friendly,friendli
32,There,there
33,tuckshop,tuckshop
34,waistline,waistlin
35,currently,current
36,craving,crave
37,snacks,snack
38,My,My
39,HDD,hdd
40,case,case
41,arrived,arriv
42,Tuesday,tuesday
43,problems,problem
44,first,first
45,working,work
46,aluminum,aluminum
47,added,ad
48,card,card
49,circuit,circuit
50,board,board
51,act,act
52,insulation,insul
53,worked,work
54,fine,fine
55,It,It
56,really,realli
57,small,small
58,hardly,hardli
59,bigger,bigger
60,2,2
61,5,5
62,drive,drive
63,works,work
64,well,well
65,Also,also
66,arrive,arriv
67,adoption,adopt
68,certificate,certif
69,gibbon,gibbon
70,NCorp,ncorp
71,adopted,adopt
72,remind,remind
73,leaving,leav
74,gift,gift
75,sure,sure
76,part,part
77,share,share
78,whole,whole
79,troop,troop
80,gibbons,gibbon
81,like,like
82,think,think
83,one,one
84,mine,mine
85,called,call
86,Dobbo,dobbo
87,Andy,andi
88,Anita,anita
89,came,came
90,dinner,dinner
91,night,night
92,After,after
93,proceedings,proceed
94,kind,kind
95,deteriorated,deterior
96,Kirsten,kirsten
97,playing,play
98,drums,drum
99,tried,tri
100,fix,fix
101,sparc,sparc
102,station,station
103,Much,much
104,fun,fun
105,Yesterday,yesterday
106,Labhaoise,labhaois
107,passed,pass
108,driving,drive
109,test,test
110,K,K
111,look,look
112,cars,car
113,together,togeth
114,Pete,pete
115,see,see
116,Shrek,shrek
117,evening,even
118,going,go
119,us,us
120,home,home
121,lights,light
122,car,car
123,broke,broke
124,drove,drove
125,back,back
126,house,hous
127,fixed,fix
128,could,could
