,frequency
Being,1
Twenty,1
Something,1
They,1
call,1
it,4
the,15
Quarter,1
life,5
Crisis,1
It,1
is,8
when,1
you,33
stop,1
going,2
along,1
with,5
crowd,1
and,31
start,5
realizing,4
that,15
there,2
are,14
many,1
things,2
about,3
yourself,3
didn,1
t,8
know,4
may,2
not,3
like,4
You,9
feeling,1
insecure,2
wonder,3
where,3
will,2
be,4
in,5
a,6
year,1
or,4
two,1
but,5
then,2
get,3
scared,2
because,4
barely,1
now,2
people,3
selfish,1
maybe,4
those,1
friends,3
thought,2
were,1
so,1
close,2
to,17
aren,4
exactly,1
greatest,2
have,5
ever,1
met,1
lost,1
touch,1
some,1
of,6
most,1
important,1
ones,1
What,2
don,1
recognize,1
they,3
too,2
really,1
cold,1
catty,1
mean,1
insincere,1
as,4
confused,2
look,3
at,2
your,7
job,2
even,1
what,4
would,2
doing,3
looking,1
for,2
bottom,1
scares,1
Your,1
opinions,1
gotten,1
stronger,1
see,1
others,1
find,1
judging,1
more,1
than,1
usual,1
suddenly,1
realize,3
certain,1
boundaries,1
constantly,1
adding,1
list,1
acceptable,1
isn,1
One,2
minute,1
next,1
secure,1
laugh,1
cry,1
force,1
feel,2
alone,2
Suddenly,1
change,1
enemy,1
try,1
cling,1
on,1
past,2
dear,1
soon,1
drifting,1
further,2
away,1
nothing,1
do,2
stay,1
move,1
forward,1
heart,1
broken,1
how,1
someone,4
loved,1
could,1
such,1
damage,1
Or,2
lie,1
bed,1
why,2
can,2
meet,1
anyone,1
decent,1
enough,1
want,1
better,1
love,2
else,1
cannot,2
figure,2
out,2
this,4
bad,1
person,1
night,1
stands,1
random,1
hook,1
ups,1
cheap,1
Getting,1
wasted,1
acting,1
an,1
idiot,1
starts,1
pathetic,1
go,1
through,1
same,2
emotions,1
questions,1
over,2
talk,1
topics,1
seem,1
make,1
decision,1
worry,1
loans,1
money,1
future,1
making,1
while,1
winning,1
race,1
great,1
right,1
d,1
just,1
contender,1
everyone,1
reading,1
relates,1
We,1
our,2
best,1
times,2
worst,1
trying,1
hard,1
we,1
whole,1
thing,1
Send,1
twenty,1
something,1
help,1
their,1
state,1
confusion,1
GOOD,1
LUCK,1
TO,1
ALL,1
OF,1
US,1
