,frequency
caca,1
one,1
day,2
of,3
cheating,2
a,6
little,1
mind,1
you,1
I,4
probably,1
had,2
about,2
150,1
200,1
carbs,1
yesterday,1
and,5
took,1
all,1
my,4
meds,1
when,2
think,2
how,1
i,9
was,1
eating,1
just,1
until,1
week,1
ago,1
shudder,1
would,1
take,1
in,1
hmm,1
400,1
600,1
easy,1
m,1
sure,1
on,1
days,1
sweet,1
tooth,1
argh,1
feel,1
like,1
im,1
going,2
to,4
explode,1
can,2
t,1
worry,1
whats,1
done,2
its,3
but,2
tis,1
scary,1
the,6
future,1
ever,1
vigilant,1
if,1
lose,1
weight,1
at,3
least,2
50,1
pounds,1
then,1
beleive,1
sugars,1
will,3
react,1
better,1
hopefully,1
glucophage,1
therapy,1
beat,1
ovaries,1
into,1
submission,1
assist,1
menopause,1
approaches,1
be,2
downhill,1
battle,1
not,2
good,1
morning,1
plus,1
someone,1
bought,1
company,1
ll,1
get,1
scoop,1
8am,1
conference,1
call,1
LA,1
based,1
dallas,1
perhaps,1
they,1
more,1
sensative,1
our,1
gas,1
plight,1
jack,1
up,1
milage,1
