,frequency
i,3
feel,1
okay,1
tho,1
not,1
fainty,1
this,1
morning,1
it,2
was,2
125,1
but,2
ate,1
late,1
and,3
I,3
didnt,1
take,1
any,1
meds,1
until,1
9am,1
noon,1
96,1
had,1
3,2
deviled,1
half,1
eggs,1
a,2
handful,1
of,1
almonds,1
prettymuch,1
forced,1
myself,1
into,1
map,1
its,1
15,1
pretty,1
much,1
havent,1
eaten,1
anything,1
today,1
also,1
if,1
my,1
moms,1
scale,1
is,2
correct,1
lost,1
9,1
pounds,1
beej,1
wants,1
to,2
go,1
the,1
movies,1
we,1
ve,1
already,1
seen,1
potter,1
what,1
else,1
there,1
