,frequency
this,1
pains,1
me,3
I,6
had,2
a,6
salad,1
and,5
nasty,1
atkins,1
banna,1
muffin,1
for,1
dinner,3
ate,2
at,3
about,1
7pm,1
ish,1
definately,1
didnt,1
have,2
any,1
food,1
after,1
8,1
took,1
my,3
meds,2
when,1
so,2
do,3
eat,1
before,1
six,1
i,3
take,3
late,1
only,1
the,1
glipizid,1
dont,1
know,1
it,1
just,1
pisses,1
off,1
that,1
am,1
reducing,1
carb,1
intake,1
still,1
high,1
morning,1
bloods,1
also,1
dream,1
last,1
night,1
part,1
of,2
which,1
included,1
making,2
home,1
plate,1
party,1
from,1
table,1
groaning,1
with,2
many,2
different,1
kinds,1
pie,3
ok,1
someone,1
mentioned,1
faux,1
apple,1
jicama,1
whaddayathink,1
