,frequency
235,1
one,1
hour,1
after,3
dinner,1
I,4
had,1
a,2
glucophage,2
this,2
morning,1
and,2
hardly,1
any,1
carbs,1
all,1
day,3
is,3
depressing,1
fasting,1
my,3
sugar,2
should,2
be,2
at,2
120,1
or,1
less,1
eating,1
i,1
think,1
150,2
taking,1
three,1
two,1
glipizid,1
its,1
apparent,1
to,2
me,1
that,2
even,1
if,2
ate,1
nothing,1
blood,1
high,1
how,1
do,1
you,1
escape,1
fuck,1
hope,1
weight,1
goes,1
down,1
the,2
diabetes,1
will,1
go,1
away,1
thats,1
goal,1
anyway,1
poop,1
tommorrow,1
another,1
