,frequency
i,5
am,2
almost,1
40,1
going,1
on,1
14,1
weigh,1
in,2
at,2
about,1
240,1
my,4
blood,1
sugar,1
is,3
high,1
close,1
to,1
200,1
losing,1
hair,2
thanks,1
hormones,2
last,1
week,1
optomitrist,1
she,1
said,1
if,1
keep,1
this,2
up,1
8,1
years,1
will,1
have,1
retinopathy,1
not,1
sure,1
what,1
that,1
exactly,1
but,1
it,1
dosn,1
t,1
sound,1
good,1
So,1
I,1
begin,1
the,2
atkins,1
plan,1
medication,1
therapy,1
for,1
and,2
some,1
sort,1
of,1
exercise,1
sorry,1
you,1
re,1
sol,1
blog,1
each,1
journey,1
begins,1
with,1
one,1
step,1
