,frequency
forgot,1
to,2
take,1
my,2
meds,2
at,3
noon,1
having,1
a,4
helluva,1
time,1
with,3
t1,1
install,1
beautiful,1
ha,1
best,1
western,1
also,2
didnt,1
eat,1
anything,1
but,1
4,3
cheese,1
sticks,1
and,7
kool,2
aid,2
in,1
the,2
morning,1
carbs,4
looked,1
an,1
apt,1
mom,1
had,2
lettuce,1
wrapped,1
swiss,1
ham,1
sammy,1
3,2
home,1
now,1
took,1
evenng,1
some,2
orange,1
roughy,1
for,1
inner,1
cuke,1
dressing,1
6,1
going,1
make,1
miso,1
perrier,1
koolaid,1
equals,1
yummy,1
soda,1
patent,1
blend,1
8,1
packets,1
equal,1
splenda,1
per,1
unsweeteened,1
package,1
of,1
