,frequency
so,1
taking,1
meds,3
now,1
to,2
abate,1
dinner,2
but,2
I,5
think,1
the,4
problem,1
with,1
morning,1
blood,1
may,1
be,1
time,1
between,1
Last,1
night,1
however,1
i,1
took,1
them,1
rather,2
late,2
because,1
ate,2
will,2
not,2
eat,1
for,3
a,1
couple,1
of,3
hours,2
we,1
ll,1
see,1
what,1
happens,1
in,1
am,1
even,1
if,1
get,1
up,1
at,1
crack,1
dawn,1
it,1
have,1
been,1
about,1
12,1
since,1
good,1
luck,1
me,1
ps,1
another,1
handful,1
raisens,1
30,1
carb,2
and,1
7,2
whole,1
curried,1
eggs,2
3,1
curry,1
which,1
explains,1
why,1
im,1
hungry,1
bleh,1
ANYWAY,1
still,1
way,1
less,1
carbs,1
than,1
normal,1
