,frequency
this,1
isnt,1
bad,1
less,1
than,1
40,1
min,1
since,1
i,6
finished,1
a,4
meal,1
at,2
the,1
california,1
culinary,1
acadamy,1
my,2
young,1
cousins,1
class,1
hosted,1
luau,1
had,1
breaded,1
shrimp,1
lobster,1
salad,1
teriayaki,1
chicken,1
roast,1
pork,1
three,1
lamb,1
loin,1
chops,1
and,2
some,1
veggies,1
as,2
well,1
several,1
bites,1
of,1
various,1
desserts,1
probably,1
intook,1
least,1
50,1
carbs,2
but,1
didnt,1
eat,1
any,1
bread,1
or,1
entire,1
dessert,1
maintained,1
then,1
I,1
went,1
to,1
starbucks,1
with,2
mom,1
blackiced,1
tea,1
cream,1
2,1
we,1
got,1
into,1
spat,1
blah,2
what,1
else,1
is,1
new,1
so,1
will,1
simmmer,1
down,1
walked,1
home,1
