,frequency
this,3
is,3
great,1
pre,1
lunch,1
blood,1
114,1
down,1
signifcantly,1
in,3
one,1
hour,1
all,2
I,5
think,1
i,3
am,2
doing,1
well,1
30,1
day,1
average,1
125,1
still,1
very,1
good,1
stats,1
say,1
70,1
140,1
normal,2
or,2
considered,1
okay,1
want,1
better,1
than,1
based,1
on,1
how,2
feeling,2
now,1
and,1
was,2
before,2
even,1
gave,1
birth,1
problem,1
had,1
probably,1
been,1
borderline,1
for,1
sometime,1
also,1
many,1
overweight,1
people,1
never,2
get,1
when,1
they,2
do,1
are,1
topping,1
the,1
scales,1
over,1
300,1
near,1
that,1
so,2
have,1
to,1
assume,1
its,1
my,1
genes,1
no,1
blaming,1
ok,1
later,1
