,frequency
the,11
bad,1
news,3
is,3
they,3
found,1
a,1
spot,1
on,2
my,10
retina,1
and,8
now,2
i,4
have,1
to,4
get,2
dilated,1
checked,1
eyeball,1
not,2
coochy,1
yer,1
mind,1
outta,1
gutter,1
for,3
any,1
more,1
abnormalities,1
good,2
if,1
I,3
keep,1
going,1
with,2
sugars,1
as,1
am,1
problem,1
should,1
be,1
arrested,1
right,1
here,1
weird,1
decided,1
take,1
back,1
new,1
frames,1
bifocals,1
because,2
reading,1
glass,1
portion,1
wasn,1
t,3
strong,1
enough,1
couldn,1
read,1
beloved,1
adult,1
swim,1
text,1
from,1
usual,1
perch,1
bed,1
anymore,1
it,1
seems,1
that,1
blood,4
sugar,1
effects,1
lens,1
thickness,1
of,1
cornea,1
30,1
days,1
later,1
prescription,1
has,1
changed,1
so,1
are,1
redoing,1
lenses,1
thing,1
photo,1
gray,1
dip,2
was,2
crap,1
needed,1
again,1
haven,1
eaten,1
much,1
today,1
need,1
make,1
dinner,1
myself,2
mijo,1
morning,1
110,1
current,1
90,1
forgive,1
me,1
but,1
will,1
stop,1
congratulating,1
doing,1
well,1
