,frequency
just,1
ate,1
lamb,1
chops,1
and,6
salad,2
with,1
cheese,1
tomato,1
cuke,1
cilantro,1
pepperoni,1
yum,1
probably,1
about,1
5,1
carbs,2
Had,1
a,2
klondyke,1
lo,1
carb,1
bar,1
after,1
getting,1
that,1
64,1
reading,1
it,2
only,1
has,2
three,1
net,1
but,2
alot,1
of,2
these,1
sweet,1
treats,1
have,1
sugar,2
alchohols,1
great,1
for,3
the,3
diabetes,2
no,1
stored,1
fat,1
will,1
burn,1
until,1
alcohols,1
do,1
still,1
I,3
am,1
feeling,1
well,1
in,2
general,1
on,1
right,1
track,1
my,2
shoulder,2
really,1
been,1
bothering,1
me,1
need,1
to,1
start,1
therapy,1
this,1
apparently,1
frozen,1
is,1
symptom,1
hurts,1
took,1
meds,1
m,1
going,1
another,1
night,1
