,frequency
ham,1
sandwich,1
for,3
lunch,2
about,3
1,1
30,1
i,1
had,4
some,1
cereal,1
breakfast,1
thats,1
it,1
took,2
glucophage,1
at,1
2pm,1
stiry,1
fry,1
fresh,1
green,1
beans,1
dinner,2
yum,1
with,1
a,2
hamburger,1
patty,1
earlier,1
around,1
4pm,1
cup,1
of,1
carb,1
options,1
butter,1
pecan,1
which,1
was,1
extrodinarily,1
good,1
Its,1
now,2
2,1
hours,1
since,2
and,1
I,1
have,1
not,1
any,1
meds,1
so,1
my,1
blood,1
sugars,1
leveled,1
off,1
nicely,1
on,1
thier,1
own,1
glipizid,1
just,1
will,1
take,1
gluch,1
before,1
bed,1
ho,1
hum,1
