,frequency
okay,1
but,3
im,1
wierded,1
out,1
i,4
waited,1
to,1
take,2
my,2
meds,2
until,1
midnight,2
last,2
night,5
I,5
fell,1
asleep,1
before,1
taking,1
them,2
so,3
what,1
gives,1
the,2
times,1
purposfully,1
didnt,1
thinking,1
something,1
is,2
wierd,1
about,2
this,1
sugars,1
shot,1
up,4
had,1
2,2
bowls,1
of,2
kale,2
soup,1
for,1
dinner,7
maybe,1
and,4
garbanzo,1
beans,1
a,2
sugar,1
inhibitor,1
whats,1
dillio,1
pre,4
yesgterday,1
104,1
morning,3
bl0od,1
yesterday,1
81,1
took,1
at,2
after,4
blood,5
monday,3
116,1
108,2
lunch,1
94,1
76,1
sunday,3
98,1
84,1
bllod,1
bedtime,1
sat,3
89,1
peices,1
11,1
carb,1
each,1
bread,1
some,1
cereal,1
with,1
peaches,1
within,1
one,1
hour,1
155,1
it,1
goes,1
slept,1
all,1
was,2
till,2
4am,1
woke,1
1,1
3,1
30,1
am,1
same,1
as,1
tuesday,1
finally,1
got,1
full,1
nights,1
sleep,1
m,1
just,1
confused,1
these,1
fluctuations,1
