,word,stem
0,Well,well
1,I,I
2,got,got
3,miss,miss
4,urlLink,urllink
5,Bad,bad
6,Religion,religion
7,show,show
8,fan,fan
9,7,7
10,years,year
11,missed,miss
12,least,least
13,8,8
14,possible,possibl
15,shows,show
16,The,the
17,first,first
18,gigantic,gigant
19,thumb,thumb
20,lived,live
21,called,call
22,Parental,parent
23,Guidance,guidanc
24,During,dure
25,middle,middl
26,period,period
27,album,album
28,touring,tour
29,frankly,frankli
30,sucked,suck
31,Fast,fast
32,forward,forward
33,2000,2000
34,May,may
35,release,releas
36,New,new
37,America,america
38,started,start
39,get,get
40,excited,excit
41,band,band
42,Preliminary,preliminari
43,reports,report
44,tour,tour
45,even,even
46,since,sinc
47,playing,play
48,mostly,mostli
49,older,older
50,songs,song
51,read,read
52,good,good
53,They,they
54,come,come
55,SE,SE
56,Michigan,michigan
57,new,new
58,busy,busi
59,go,go
60,At,At
61,Daily,daili
62,published,publish
63,nice,nice
64,article,articl
65,yesterday,yesterday
