,word,stem
0,urlLink,urllink
1,Some,some
2,Web,web
3,Chat,chat
4,Ideas,idea
5,Are,are
6,Out,out
7,This,thi
8,World,world
9,A,A
10,milestone,mileston
11,human,human
12,civilization,civil
13,reached,reach
14,yesterday,yesterday
15,afternoon,afternoon
16,hardly,hardli
17,notice,notic
18,The,the
19,U,U
20,S,S
21,government,govern
22,made,made
23,contact,contact
24,extraterrestrial,extraterrestri
25,space,space
26,creature,creatur
27,one,one
28,King,king
29,Bloop,bloop
30,Zod,zod
31,planet,planet
32,Mars,mar
33,sent,sent
34,e,e
35,mail,mail
36,White,white
37,House,hous
38,site,site
39,hopes,hope
40,communicating,commun
41,earthling,earthl
42,Mel,mel
43,R,R
44,Martinez,martinez
45,secretary,secretari
46,Housing,hous
47,Urban,urban
48,Development,develop
49,holding,hold
50,chat,chat
51,via,via
