,word,stem
0,Some,some
1,day,day
2,years,year
3,come,come
4,wrestling,wrestl
5,great,great
6,temptation,temptat
7,trembling,trembl
8,sorrow,sorrow
9,life,life
10,But,but
11,real,real
12,struggle,struggl
13,quiet,quiet
14,weeks,week
15,Now,now
16,decided,decid
17,whether,whether
18,supreme,suprem
19,shall,shall
20,miserably,miser
21,fail,fail
22,gloriously,glorious
23,conquer,conquer
24,Character,charact
25,cannot,cannot
26,made,made
27,except,except
28,steady,steadi
29,long,long
30,continued,continu
31,process,process
32,Phillips,phillip
33,Brooks,brook
34,18351893,18351893
35,American,american
36,Episcopal,episcop
37,Bishop,bishop
