,word,stem
0,yawn,yawn
1,apologize,apolog
2,lack,lack
3,updates,updat
4,must,must
5,excuse,excus
6,procrastination,procrastin
7,things,thing
8,fucking,fuck
9,hectic,hectic
10,lately,late
11,almost,almost
12,even,even
13,hard,hard
14,imagine,imagin
15,going,go
16,finally,final
17,coming,come
18,terms,term
19,able,abl
20,accept,accept
21,make,make
22,best,best
23,last,last
24,thing,thing
25,mind,mind
26,website,websit
27,unfortunately,unfortun
28,starting,start
29,look,look
30,better,better
31,dare,dare
32,say,say
33,hopefully,hope
34,continue,continu
35,habit,habit
36,keep,keep
37,posting,post
38,wish,wish
39,could,could
40,vent,vent
41,let,let
42,guys,guy
43,know,know
44,private,privat
45,trust,trust
46,would,would
47,tell,tell
48,thought,thought
49,way,way
50,sally,salli
51,great,great
52,sure,sure
53,immediately,immedi
54,thinking,think
55,broken,broken
56,still,still
57,lives,live
58,together,togeth
59,importantly,importantli
60,happy,happi
61,guess,guess
62,problems,problem
63,lot,lot
64,reality,realiti
65,checks,check
66,realizing,realiz
67,want,want
68,life,life
69,mortgage,mortgag
70,business,busi
71,process,process
72,trying,tri
73,something,someth
74,change,chang
75,work,work
76,accommodate,accommod
77,lifestyle,lifestyl
78,shortly,shortli
79,start,start
80,school,school
81,basically,basic
82,world,world
83,stressful,stress
84,head,head
85,site,site
86,hope,hope
