,word,stem
0,urlLink,urllink
1,A,A
2,paranoid,paranoid
3,style,style
4,politics,polit
5,For,for
6,wide,wide
7,range,rang
8,ideological,ideolog
9,extremists,extremist
10,anti,anti
11,Semitism,semit
12,still,still
13,stupid,stupid
14,answer,answer
15,goes,goe
16,wrong,wrong
17,world,world
18,go,go
19,It,It
20,philosophical,philosoph
21,view,view
22,interpretation,interpret
23,history,histori
24,creates,creat
25,conspiracies,conspiraci
26,way,way
27,explaining,explain
28,unfolding,unfold
29,historical,histor
30,events,event
