,word,lemma
0,The,the
1,Dining,dine
2,Room,room
3,tables,tabl
4,placed,place
5,front,front
6,main,main
7,door,door
8,A,A
9,dining,dine
10,table,tabl
11,faces,face
12,toilet,toilet
13,receives,receiv
14,much,much
15,Yin,yin
16,negatively,neg
17,affect,affect
18,health,health
19,used,use
20,partition,partit
21,two,two
22,rooms,room
23,If,If
24,kitchen,kitchen
25,area,area
26,Yang,yang
27,diners,diner
28,might,might
29,develop,develop
30,bad,bad
31,temperament,tempera
32,Air,air
33,conditioning,condit
34,central,central
35,heating,heat
36,fans,fan
37,best,best
38,kept,kept
39,left,left
40,side,side
41,room,room
