,word,stem
0,havent,havent
1,eaten,eaten
2,since,sinc
3,morning,morn
4,taken,taken
5,meds,med
6,half,half
7,STRIVE,strive
8,bar,bar
9,good,good
10,33,33
11,sugar,sugar
12,alchohol,alchohol
13,type,type
14,carbs,carb
15,doesnt,doesnt
16,seem,seem
17,effected,effect
18,blood,blood
19,sugars,sugar
20,Had,had
21,one,one
22,lo,lo
23,carb,carb
24,waffle,waffl
25,4,4
26,eggs,egg
27,breakfast,breakfast
28,deviled,devil
29,9,9
30,5,5
31,strive,strive
32,iced,ice
33,tea,tea
34,cream,cream
35,im,im
36,really,realli
37,hungry,hungri
38,tho,tho
39,eat,eat
40,beleive,beleiv
41,consistant,consist
42,eating,eat
43,schedule,schedul
44,key,key
45,quien,quien
46,sabes,sabe
47,que,que
