,word,stem
0,I,I
1,help,help
2,think,think
3,past,past
4,The,the
5,truely,trueli
6,want,want
7,forget,forget
8,birthday,birthday
9,days,day
10,ago,ago
11,talking,talk
12,friend,friend
13,life,life
14,general,gener
15,realized,realiz
16,missing,miss
17,major,major
18,thing,thing
19,A,A
20,man,man
21,What,what
22,mean,mean
23,father,father
24,boyfriend,boyfriend
25,close,close
26,guy,guy
27,used,use
28,But,but
29,passed,pass
30,away,away
31,years,year
32,broke,broke
33,three,three
34,best,best
35,Is,Is
36,something,someth
37,wrong,wrong
