,word,lemma
0,urlLink,urllink
1,Some,some
2,quotes,quot
3,These,these
4,interesting,interest
5,thoughts,thought
6,I,I
7,found,found
8,years,year
9,The,the
10,reasons,reason
11,choose,choos
12,particular,particular
13,ones,one
14,many,mani
15,insightful,insight
16,made,made
17,think,think
18,find,find
19,cute,cute
20,funny,funni
21,For,for
22,whatever,whatev
23,worth,worth
24,order,order
25,added,ad
26,People,peopl
27,create,creat
28,reality,realiti
29,need,need
30,discover,discov
31,Ernest,ernest
32,Becker,becker
33,foolish,foolish
34,reject,reject
35,see,see
36,wise,wise
37,Huang,huang
38,Po,Po
39,Art,art
40,lie,lie
41,enables,enabl
42,us,us
43,realize,realiz
44,truth,truth
45,Pablo,pablo
46,Picasso,picasso
47,Friendship,friendship
48,said,said
49,Christopher,christoph
50,Robin,robin
51,comforting,comfort
52,sort,sort
53,thing,thing
54,A,A
55,Milne,miln
56,Sapere,saper
57,aude,aud
58,courage,courag
59,know,know
60,Kant,kant
61,There,there
62,tide,tide
63,affairs,affair
64,men,men
65,Which,which
66,taken,taken
67,flood,flood
68,leads,lead
69,fortune,fortun
70,Omitted,omit
71,voyage,voyag
72,life,life
73,Is,Is
74,bound,bound
75,shallows,shallow
76,miseries,miseri
77,Shakespeare,shakespear
78,mystical,mystic
79,HOW,how
80,world,world
81,THAT,that
82,Wittgenstein,wittgenstein
83,always,alway
84,expresses,express
85,result,result
86,dominant,domin
87,Kierkegaard,kierkegaard
88,To,To
89,change,chang
90,one,one
91,man,man
92,Talmud,talmud
93,Envy,envi
94,ignorance,ignor
95,imitation,imit
96,suicide,suicid
97,Emerson,emerson
98,unexamined,unexamin
99,living,live
100,Socrates,socrat
101,Life,life
102,either,either
103,daring,dare
104,adventure,adventur
105,nothing,noth
106,Helen,helen
107,Keller,keller
108,Take,take
109,counsel,counsel
110,fears,fear
111,Gen,gen
112,George,georg
113,S,S
114,Patton,patton
115,Whether,whether
116,believe,believ
117,correct,correct
118,Henry,henri
119,Ford,ford
120,true,true
121,mystery,mysteri
122,visible,visibl
123,invisible,invis
124,Oscar,oscar
125,Wilde,wild
126,shrinks,shrink
127,expands,expand
128,proportion,proport
129,Anais,anai
130,Nin,nin
131,Everything,everyth
132,metaphor,metaphor
133,poetry,poetri
134,Norman,norman
135,O,O
136,Brown,brown
137,And,and
138,tasted,tast
139,flight,flight
140,walk,walk
141,earth,earth
142,eyes,eye
143,turned,turn
144,skyward,skyward
145,long,long
146,return,return
147,Leonardo,leonardo
148,Da,Da
149,Vinci,vinci
150,Every,everi
151,suddenly,suddenli
152,dancing,danc
153,Fred,fred
154,Astaire,astair
155,good,good
156,inspired,inspir
157,love,love
158,guided,guid
159,knowledge,knowledg
160,Bertrand,bertrand
161,Russell,russel
162,habit,habit
163,basing,base
164,convictions,convict
165,upon,upon
166,evidence,evid
167,giving,give
168,degree,degre
169,certainty,certainti
170,warrants,warrant
171,would,would
172,became,becam
173,general,gener
174,cure,cure
175,ills,ill
176,suffering,suffer
177,Droll,droll
178,mysterious,mysteri
