,word,lemma
0,urlLink,urllink
1,New,new
2,Fuel,fuel
3,Cell,cell
4,Car,car
5,Unveiled,unveil
6,To,To
7,beat,beat
8,sci,sci
9,fi,fi
10,dance,danc
11,track,track
12,vehicle,vehicl
13,burst,burst
14,behind,behind
15,curtain,curtain
16,artificial,artifici
17,fog,fog
18,lasers,laser
19,performed,perform
20,series,seri
21,tight,tight
22,turning,turn
23,acceleration,acceler
24,maneuvers,maneuv
25,ascended,ascend
26,display,display
27,ramp,ramp
28,promptly,promptli
29,exploded,explod
30,massive,massiv
31,fireball,firebal
32,hellish,hellish
33,yellow,yellow
34,flames,flame
