,word,stem
0,Procrastinating,procrastin
1,posts,post
2,requires,requir
3,Herculean,herculean
4,effort,effort
5,catch,catch
6,Sigh,sigh
7,Well,well
8,last,last
9,weekend,weekend
10,I,I
11,went,went
12,back,back
13,Detroit,detroit
14,second,second
15,time,time
16,three,three
17,weeks,week
18,The,the
19,main,main
20,reason,reason
21,going,go
22,attend,attend
23,urlLink,urllink
24,auto,auto
25,show,show
26,see,see
27,friends,friend
28,family,famili
29,arrived,arriv
30,around,around
31,6,6
32,AM,AM
33,rented,rent
34,car,car
35,drove,drove
36,Livonia,livonia
37,fell,fell
38,dead,dead
39,bed,bed
40,Once,onc
41,noon,noon
42,rolled,roll
43,aunt,aunt
44,Plymouth,plymouth
45,Ice,ice
46,Show,show
47,image,imag
48,gallery,galleri
49,hung,hung
50,bit,bit
51,ice,ice
52,sculptures,sculptur
53,cannot,cannot
54,really,realli
55,considered,consid
56,art,art
57,though,though
58,pieces,piec
59,showed,show
60,technical,technic
61,skill,skill
62,creativity,creativ
63,Also,also
64,usually,usual
65,melt,melt
66,two,two
67,It,It
68,cold,cold
69,enough,enough
70,body,bodi
71,shut,shut
72,blood,blood
73,flow,flow
74,hands,hand
75,much,much
76,difficulty,difficulti
77,using,use
78,keys,key
79,get,get
80,warm,warm
81,rest,rest
82,evening,even
83,spent,spent
84,Chris,chri
85,We,We
86,hit,hit
87,Twelve,twelv
88,Oaks,oak
89,grab,grab
90,Panera,panera
91,need,need
92,open,open
93,one,one
94,Washington,washington
95,fresh,fresh
96,chewy,chewi
97,breads,bread
98,sharp,sharp
99,cheeses,chees
100,choice,choic
101,cuts,cut
102,meat,meat
103,make,make
104,great,great
105,sandwich,sandwich
106,sat,sat
107,place,place
108,Lindsay,lindsay
109,engagement,engag
110,party,parti
111,started,start
112,laid,laid
113,affair,affair
114,consisting,consist
115,wine,wine
116,beer,beer
117,conversation,convers
118,This,thi
119,first,first
120,Megan,megan
121,Iren,iren
122,Lindsday,lindsday
123,go,go
124,1,1
125,5,5
126,hour,hour
127,tangent,tangent
128,childhood,childhood
129,discussion,discuss
130,else,els
131,participate,particip
132,No,No
133,offense,offens
134,girls,girl
135,talked,talk
136,Marty,marti
137,opening,open
138,classic,classic
139,Ma,Ma
140,Have,have
141,ever,ever
142,watched,watch
143,Twin,twin
144,Peaks,peak
145,Mi,Mi
146,Not,not
147,episodes,episod
148,know,know
149,big,big
150,fan,fan
151,So,So
152,Snoqualmie,snoqualmi
153,My,My
154,reaction,reaction
155,mean,mean
156,Otherwise,otherwis
157,meet,meet
158,worry,worri
159,realized,realiz
160,filmed,film
161,near,near
162,waterfall,waterfal
163,clicked,click
164,feel,feel
165,like,like
166,defending,defend
167,visit,visit
168,non,non
169,trying,tri
170,following,follow
171,site,site
172,Casey,casey
173,Northvillians,northvillian
174,used,use
175,hang,hang
176,every,everi
177,week,week
178,high,high
179,school,school
180,also,also
181,By,By
182,eighth,eighth
183,becoming,becom
184,quite,quit
185,extrovert,extrovert
186,He,He
187,knew,knew
188,enjoying,enjoy
189,laughing,laugh
190,whilst,whilst
191,laughed,laugh
192,inside,insid
193,next,next
194,morning,morn
195,dad,dad
196,grandpa,grandpa
197,Honestly,honestli
198,unfortunately,unfortun
199,terribly,terribl
200,impressed,impress
201,year,year
202,That,that
203,surprise,surpris
204,since,sinc
205,actual,actual
206,market,market
207,Previously,previous
208,excited,excit
209,exotic,exot
210,concept,concept
211,cars,car
212,want,want
213,vechicles,vechicl
214,showrooms,showroom
215,purchase,purchas
216,Since,sinc
217,recently,recent
218,purchased,purchas
219,looking,look
220,toward,toward
221,future,futur
222,Based,base
223,fact,fact
224,Focus,focu
225,put,put
226,round,round
227,summer,summer
228,2006,2006
229,Considering,consid
230,able,abl
231,afford,afford
232,nicer,nicer
233,BMW,bmw
234,M3,M3
235,Audi,audi
236,S4,S4
237,possibilities,possibl
238,took,took
239,many,mani
240,pictures,pictur
241,got,got
242,good,good
243,look,look
244,dated,date
245,interior,interior
246,redesigned,redesign
247,within,within
248,18,18
249,months,month
250,redesign,redesign
251,could,could
252,take,take
253,direction,direct
254,basically,basic
255,invalidating,invalid
256,observation,observ
257,current,current
258,model,model
259,delicious,delici
260,exterior,exterior
261,styling,style
262,sedate,sedat
263,yet,yet
264,still,still
265,sporty,sporti
266,While,while
267,sedan,sedan
268,seat,seat
269,leg,leg
270,room,room
271,laughable,laughabl
272,best,best
273,With,with
274,drivers,driver
275,fully,fulli
276,barely,bare
277,fit,fit
278,In,In
279,contrast,contrast
280,plenty,plenti
281,Infiniti,infin
282,G35,g35
283,coupe,coup
284,head,head
285,issue,issu
286,Hopefully,hope
287,completely,complet
288,fed,fed
289,new,new
290,target,target
291,requirements,requir
292,0,0
293,60,60
294,MPH,mph
295,Mature,matur
296,thoughts,thought
297,STi,sti
298,Evo,evo
299,High,high
300,build,build
301,quality,qualiti
302,Odd,odd
303,realize,realiz
304,far,far
305,list,list
306,Ample,ampl
307,4,4
308,More,more
309,come,come
310,wholeheartedly,wholeheartedli
311,recommend,recommend
312,comparison,comparison
313,Their,their
314,tool,tool
315,pulls,pull
316,specification,specif
317,comparing,compar
318,Ok,Ok
319,post,post
