,word,stem
0,Mindjack,mindjack
1,contributor,contributor
2,game,game
3,reviewer,review
4,Justin,justin
5,Hall,hall
6,written,written
7,great,great
8,article,articl
9,urlLink,urllink
10,ethics,ethic
11,video,video
12,journalism,journal
13,Online,onlin
14,Journalism,journal
15,Review,review
16,The,the
17,first,first
18,print,print
19,magazine,magazin
20,covering,cover
21,games,game
22,Electronic,electron
23,Games,game
24,co,co
25,founded,found
26,Bill,bill
27,Kunkel,kunkel
28,1981,1981
29,describes,describ
30,early,earli
31,days,day
32,recent,recent
33,interview,interview
34,To,To
35,extent,extent
36,cheerleaders,cheerlead
37,industry,industri
38,loved,love
39,wanted,want
40,see,see
41,keep,keep
42,writing,write
43,Not,not
44,much,much
45,changed,chang
46,past,past
47,20,20
48,years,year
49,Game,game
50,publications,public
51,Web,web
52,sites,site
53,still,still
54,mostly,mostli
55,employ,employ
56,low,low
57,paid,paid
58,hobbyists,hobbyist
59,easy,easi
60,targets,target
61,lavish,lavish
62,marketing,market
63,events,event
64,encourage,encourag
65,inappropriate,inappropri
66,ties,tie
67,makers,maker
68,critics,critic
