,word,stem
0,It,It
1,critical,critic
2,serve,serv
3,others,other
4,contribute,contribut
5,actively,activ
6,well,well
7,I,I
8,often,often
9,tell,tell
10,practitioners,practition
11,adopt,adopt
12,following,follow
13,principle,principl
14,regarding,regard
15,one,one
16,personal,person
17,needs,need
18,little,littl
19,involvement,involv
20,obligation,oblig
21,possible,possibl
22,service,servic
23,many,mani
24,involvements,involv
25,obligations,oblig
26,This,thi
27,ideal,ideal
28,spiritual,spiritu
29,person,person
30,His,hi
31,Holiness,holi
32,Dalai,dalai
33,Lama,lama
