,word,lemma
0,last,last
1,night,night
2,blood,blood
3,110,110
4,wasnt,wasnt
5,bad,bad
6,since,sinc
7,I,I
8,ate,ate
9,late,late
10,didnt,didnt
11,take,take
12,meds,med
13,till,till
14,40,40
15,min,min
16,dinner,dinner
17,huge,huge
18,peice,peic
19,call,call
20,sugar,sugar
21,free,free
22,candy,candi
23,going,go
24,sleep,sleep
25,eleven,eleven
26,guess,guess
27,realy,reali
28,thank,thank
29,god,god
30,finished,finish
31,buy,buy
32,fromt,fromt
33,traveling,travel
34,road,road
35,show,show
36,costco,costco
37,anyhoo,anyhoo
38,could,could
39,rouse,rous
40,self,self
41,test,test
42,4,4
43,30,30
44,7,7
45,20,20
46,blod,blod
47,111,111
48,thats,that
